Time,Date,TotalVertices,TotalEdges,Density
1474765200000,25/09/2016 01:00:00,524,334,0.001218746765516698360443115234375
1474768800000,25/09/2016 02:00:00,438,322,0.001682287896983325481414794921875
1474772400000,25/09/2016 03:00:00,398,270,0.001708795898593962192535400390625
1474776000000,25/09/2016 04:00:00,278,168,0.002181648276746273040771484375
1474779600000,25/09/2016 05:00:00,161,92,0.00357142859138548374176025390625
1474783200000,25/09/2016 06:00:00,134,76,0.0042643924243748188018798828125
1474786800000,25/09/2016 07:00:00,191,122,0.0033618076704442501068115234375
1474790400000,25/09/2016 08:00:00,236,146,0.00263252784498035907745361328125
1474794000000,25/09/2016 09:00:00,342,236,0.00202363193966448307037353515625
1474797600000,25/09/2016 10:00:00,247,114,0.001876172609627246856689453125
1474801200000,25/09/2016 11:00:00,273,148,0.00199310504831373691558837890625
1474804800000,25/09/2016 12:00:00,333,230,0.00208039372228085994720458984375
1474808400000,25/09/2016 13:00:00,437,316,0.001658514025621116161346435546875
1474812000000,25/09/2016 14:00:00,415,294,0.001711192540824413299560546875
1474815600000,25/09/2016 15:00:00,426,326,0.001800607540644705295562744140625
1474819200000,25/09/2016 16:00:00,487,366,0.0015463787131011486053466796875
1474822800000,25/09/2016 17:00:00,503,344,0.001362343900837004184722900390625
1474826400000,25/09/2016 18:00:00,526,410,0.001484700362198054790496826171875
1474830000000,25/09/2016 19:00:00,508,338,0.00131233595311641693115234375
1474833600000,25/09/2016 20:00:00,460,260,0.001231410424225032329559326171875
1474837200000,25/09/2016 21:00:00,503,392,0.00155243836343288421630859375
1474840800000,25/09/2016 22:00:00,475,314,0.0013946257531642913818359375
1474844400000,25/09/2016 23:00:00,565,406,0.001274085254408419132232666015625
1474848000000,26/09/2016 00:00:00,582,440,0.0013012285344302654266357421875
1474851600000,26/09/2016 01:00:00,497,312,0.001265658414922654628753662109375
1474855200000,26/09/2016 02:00:00,348,254,0.00210341508500277996063232421875
1474858800000,26/09/2016 03:00:00,329,274,0.00253910594619810581207275390625
1474862400000,26/09/2016 04:00:00,239,192,0.0033754087053239345550537109375
1474866000000,26/09/2016 05:00:00,176,138,0.004480519331991672515869140625
1474869600000,26/09/2016 06:00:00,213,160,0.0035432721488177776336669921875
1474873200000,26/09/2016 07:00:00,318,296,0.00293633318506181240081787109375
1474876800000,26/09/2016 08:00:00,228,128,0.00247314316220581531524658203125
1474880400000,26/09/2016 09:00:00,354,246,0.0019685984589159488677978515625
1474884000000,26/09/2016 10:00:00,530,358,0.001276884111575782299041748046875
1474887600000,26/09/2016 11:00:00,480,300,0.001304801669903099536895751953125
1474891200000,26/09/2016 12:00:00,427,258,0.001418346189893782138824462890625
1474894800000,26/09/2016 13:00:00,189,122,0.003433524630963802337646484375
1474898400000,26/09/2016 14:00:00,437,278,0.001459072460420429706573486328125
1474902000000,26/09/2016 15:00:00,625,406,0.00104102562181651592254638671875
1474905600000,26/09/2016 16:00:00,691,450,0.000943811726756393909454345703125
1474909200000,26/09/2016 17:00:00,666,476,0.001074758940376341342926025390625
1474912800000,26/09/2016 18:00:00,289,198,0.0023788926191627979278564453125
1474916400000,26/09/2016 19:00:00,760,502,0.000870258663780987262725830078125
1474920000000,26/09/2016 20:00:00,646,386,0.0009263925603590905666351318359375
1474923600000,26/09/2016 21:00:00,725,394,0.0007506191614083945751190185546875
1474927200000,26/09/2016 22:00:00,806,382,0.0005887520383112132549285888671875
1474930800000,26/09/2016 23:00:00,2281,474,0.0000911419265321455895900726318359375
1474934400000,27/09/2016 00:00:00,1709,572,0.000195959393749944865703582763671875
1474938000000,27/09/2016 01:00:00,723,468,0.00089654140174388885498046875
1474941600000,27/09/2016 02:00:00,501,408,0.001628742553293704986572265625
1474945200000,27/09/2016 03:00:00,356,326,0.00257952208630740642547607421875
1474948800000,27/09/2016 04:00:00,241,218,0.00376901798881590366363525390625
1474952400000,27/09/2016 05:00:00,217,166,0.003541559912264347076416015625
1474956000000,27/09/2016 06:00:00,85,46,0.0064425771124660968780517578125
1474959600000,27/09/2016 07:00:00,55,28,0.009427609853446483612060546875
1474963200000,27/09/2016 08:00:00,43,14,0.0077519379556179046630859375
1474966800000,27/09/2016 09:00:00,81,14,0.0021604937501251697540283203125
1474970400000,27/09/2016 10:00:00,207,90,0.00211059511639177799224853515625
1474974000000,27/09/2016 11:00:00,526,420,0.001520912512205541133880615234375
1474977600000,27/09/2016 12:00:00,506,396,0.001549720182083547115325927734375
1474981200000,27/09/2016 13:00:00,560,440,0.0014055711217224597930908203125
1474984800000,27/09/2016 14:00:00,625,534,0.001369230798445641994476318359375
1474988400000,27/09/2016 15:00:00,639,548,0.001344184973277151584625244140625
1474992000000,27/09/2016 16:00:00,588,316,0.00091552804224193096160888671875
1474995600000,27/09/2016 17:00:00,555,394,0.0012814258225262165069580078125
1474999200000,27/09/2016 18:00:00,544,430,0.00145569280721247196197509765625
1475002800000,27/09/2016 19:00:00,563,384,0.001213630544953048229217529296875
1475006400000,27/09/2016 20:00:00,451,298,0.001468341914005577564239501953125
1475010000000,27/09/2016 21:00:00,489,356,0.001491836854256689548492431640625
1475013600000,27/09/2016 22:00:00,599,492,0.001373526640236377716064453125
1475017200000,27/09/2016 23:00:00,553,418,0.00136934244073927402496337890625
1475020800000,28/09/2016 00:00:00,593,522,0.001486942288465797901153564453125
1475024400000,28/09/2016 01:00:00,516,474,0.0017836983315646648406982421875
1475028000000,28/09/2016 02:00:00,470,390,0.00176926911808550357818603515625
1475031600000,28/09/2016 03:00:00,317,202,0.00201653153635561466217041015625
1475035200000,28/09/2016 04:00:00,256,180,0.00275735300965607166290283203125
1475038800000,28/09/2016 05:00:00,205,174,0.0041606887243688106536865234375
1475042400000,28/09/2016 06:00:00,224,164,0.0032831518910825252532958984375
1475046000000,28/09/2016 07:00:00,238,214,0.0037939227186143398284912109375
1475049600000,28/09/2016 08:00:00,243,154,0.00261878035962581634521484375
1475053200000,28/09/2016 09:00:00,325,198,0.00188034190796315670013427734375
1475056800000,28/09/2016 10:00:00,370,268,0.00196293857879936695098876953125
1475060400000,28/09/2016 11:00:00,395,226,0.00145216216333210468292236328125
1475064000000,28/09/2016 12:00:00,456,256,0.0012338538654148578643798828125
1475067600000,28/09/2016 13:00:00,612,368,0.000984136131592094898223876953125
1475071200000,28/09/2016 14:00:00,602,380,0.001050298218615353107452392578125
1475074800000,28/09/2016 15:00:00,641,424,0.001033541397191584110260009765625
1475078400000,28/09/2016 16:00:00,651,448,0.001058726222254335880279541015625
1475082000000,28/09/2016 17:00:00,645,534,0.001285569858737289905548095703125
1475085600000,28/09/2016 18:00:00,563,386,0.001219951547682285308837890625
1475089200000,28/09/2016 19:00:00,572,406,0.001243065111339092254638671875
1475092800000,28/09/2016 20:00:00,618,478,0.001253586378879845142364501953125
1475096400000,28/09/2016 21:00:00,579,456,0.001362568815238773822784423828125
1475100000000,28/09/2016 22:00:00,587,342,0.000994238071143627166748046875
1475103600000,28/09/2016 23:00:00,533,340,0.001199057674966752529144287109375
1475107200000,29/09/2016 00:00:00,593,418,0.001190693234093487262725830078125
1475110800000,29/09/2016 01:00:00,617,480,0.0012629185803234577178955078125
1475114400000,29/09/2016 02:00:00,426,292,0.00161281414330005645751953125
1475118000000,29/09/2016 03:00:00,326,236,0.00222746585495769977569580078125
1475121600000,29/09/2016 04:00:00,259,228,0.00341204996220767498016357421875
1475125200000,29/09/2016 05:00:00,152,84,0.003659811802208423614501953125
1475128800000,29/09/2016 06:00:00,140,90,0.00462487153708934783935546875
1475132400000,29/09/2016 07:00:00,103,48,0.004568818025290966033935546875
1475136000000,29/09/2016 08:00:00,277,210,0.00274682161398231983184814453125
1475139600000,29/09/2016 09:00:00,300,172,0.001917502842843532562255859375
1475143200000,29/09/2016 10:00:00,484,294,0.001257635653018951416015625
1475146800000,29/09/2016 11:00:00,531,304,0.00108019751496613025665283203125
1475150400000,29/09/2016 12:00:00,567,348,0.0010843756608664989471435546875
1475154000000,29/09/2016 13:00:00,541,402,0.00137605261988937854766845703125
1475157600000,29/09/2016 14:00:00,598,378,0.0010588057339191436767578125
1475161200000,29/09/2016 15:00:00,648,388,0.0009254488977603614330291748046875
1475164800000,29/09/2016 16:00:00,705,454,0.0009147324017249047756195068359375
1475168400000,29/09/2016 17:00:00,666,428,0.0009663799428381025791168212890625
1475172000000,29/09/2016 18:00:00,553,338,0.00110726733691990375518798828125
1475175600000,29/09/2016 19:00:00,620,354,0.0009224034729413688182830810546875
1475179200000,29/09/2016 20:00:00,631,536,0.001348325866274535655975341796875
1475182800000,29/09/2016 21:00:00,574,440,0.001337784458883106708526611328125
1475186400000,29/09/2016 22:00:00,575,428,0.001296773203648626804351806640625
1475190000000,29/09/2016 23:00:00,550,438,0.001450571231544017791748046875
1475193600000,30/09/2016 00:00:00,431,266,0.001435277634300291538238525390625
1475197200000,30/09/2016 01:00:00,505,348,0.00136727956123650074005126953125
1475200800000,30/09/2016 02:00:00,371,294,0.00214176438748836517333984375
1475204400000,30/09/2016 03:00:00,451,474,0.0023355507291853427886962890625
1475208000000,30/09/2016 04:00:00,335,348,0.00311019760556519031524658203125
1475211600000,30/09/2016 05:00:00,217,172,0.00366956810466945171356201171875
1475215200000,30/09/2016 06:00:00,185,120,0.00352526432834565639495849609375
1475218800000,30/09/2016 07:00:00,174,110,0.00365424226038157939910888671875
1475222400000,30/09/2016 08:00:00,254,168,0.00261429767124354839324951171875
1475226000000,30/09/2016 09:00:00,340,212,0.001839319826103746891021728515625
1475229600000,30/09/2016 10:00:00,343,190,0.00161969545297324657440185546875
1475233200000,30/09/2016 11:00:00,371,222,0.00161725073121488094329833984375
1475236800000,30/09/2016 12:00:00,425,196,0.001087680342607200145721435546875
1475240400000,30/09/2016 13:00:00,529,340,0.001217276789247989654541015625
1475244000000,30/09/2016 14:00:00,664,426,0.0009676715708337724208831787109375
1475247600000,30/09/2016 15:00:00,592,354,0.0010117986239492893218994140625
1475251200000,30/09/2016 16:00:00,629,438,0.00110882706940174102783203125
1475254800000,30/09/2016 17:00:00,674,576,0.001269835629500448703765869140625
1475258400000,30/09/2016 18:00:00,640,488,0.00119327078573405742645263671875
1475262000000,30/09/2016 19:00:00,606,496,0.001352862571366131305694580078125
1475265600000,30/09/2016 20:00:00,470,362,0.001642244751565158367156982421875
1475269200000,30/09/2016 21:00:00,699,430,0.000881324522197246551513671875
1475272800000,30/09/2016 22:00:00,769,340,0.00057569355703890323638916015625
1475276400000,30/09/2016 23:00:00,442,338,0.00173402694053947925567626953125
1475280000000,01/10/2016 00:00:00,418,318,0.00182437780313193798065185546875
1475283600000,01/10/2016 01:00:00,420,322,0.00182975339703261852264404296875
1475287200000,01/10/2016 02:00:00,349,270,0.0022231005132198333740234375
1475290800000,01/10/2016 03:00:00,291,150,0.001777461729943752288818359375
1475294400000,01/10/2016 04:00:00,236,150,0.00270465202629566192626953125
1475298000000,01/10/2016 05:00:00,200,150,0.00376884429715573787689208984375
1475301600000,01/10/2016 06:00:00,178,50,0.0015869992785155773162841796875
1475305200000,01/10/2016 07:00:00,180,96,0.00297951581887900829315185546875
1475308800000,01/10/2016 08:00:00,169,108,0.00380388833582401275634765625
1475312400000,01/10/2016 09:00:00,190,92,0.0025619603693485260009765625
1475316000000,01/10/2016 10:00:00,348,110,0.0009109278325922787189483642578125
1475319600000,01/10/2016 11:00:00,378,248,0.001740277628414332866668701171875
1475323200000,01/10/2016 12:00:00,536,450,0.001569256535731256008148193359375
1475326800000,01/10/2016 13:00:00,428,330,0.001805686275474727153778076171875
1475330400000,01/10/2016 14:00:00,539,428,0.00147595372982323169708251953125
1475334000000,01/10/2016 15:00:00,478,306,0.001342069939710199832916259765625
1475337600000,01/10/2016 16:00:00,493,336,0.00138524710200726985931396484375
1475341200000,01/10/2016 17:00:00,467,356,0.001635864027775824069976806640625
1475344800000,01/10/2016 18:00:00,378,188,0.00131924264132976531982421875
1475348400000,01/10/2016 19:00:00,529,356,0.00127456034533679485321044921875
1475352000000,01/10/2016 20:00:00,558,462,0.001486457767896354198455810546875
1475355600000,01/10/2016 21:00:00,605,576,0.00157626834698021411895751953125
1475359200000,01/10/2016 22:00:00,552,486,0.00159788527525961399078369140625
1475362800000,01/10/2016 23:00:00,503,372,0.001473232288844883441925048828125
1475366400000,02/10/2016 00:00:00,404,276,0.001695206738077104091644287109375
1475370000000,02/10/2016 01:00:00,350,174,0.00142447813414037227630615234375
1475373600000,02/10/2016 02:00:00,345,224,0.00188742834143340587615966796875
1475377200000,02/10/2016 03:00:00,350,258,0.0021121571771800518035888671875
1475380800000,02/10/2016 04:00:00,313,280,0.0028672073967754840850830078125
1475384400000,02/10/2016 05:00:00,230,222,0.004214922897517681121826171875
1475388000000,02/10/2016 06:00:00,184,140,0.00415775738656520843505859375
1475391600000,02/10/2016 07:00:00,188,136,0.00386847206391394138336181640625
1475395200000,02/10/2016 08:00:00,165,108,0.0039911307394504547119140625
1475398800000,02/10/2016 09:00:00,270,278,0.003827619366347789764404296875
1475402400000,02/10/2016 10:00:00,255,134,0.0020688590593636035919189453125
1475406000000,02/10/2016 11:00:00,314,170,0.001729716546833515167236328125
1475409600000,02/10/2016 12:00:00,399,330,0.00207805936224758625030517578125
1475413200000,02/10/2016 13:00:00,543,302,0.0010261428542435169219970703125
1475416800000,02/10/2016 14:00:00,425,296,0.001642619259655475616455078125
1475420400000,02/10/2016 15:00:00,462,352,0.0016527217812836170196533203125
1475424000000,02/10/2016 16:00:00,523,390,0.001428539981134235858917236328125
1475427600000,02/10/2016 17:00:00,431,286,0.001543193240649998188018798828125
1475431200000,02/10/2016 18:00:00,509,318,0.0012298314832150936126708984375
1475434800000,02/10/2016 19:00:00,334,200,0.001798205426894128322601318359375
1475438400000,02/10/2016 20:00:00,493,368,0.00151717546395957469940185546875
1475442000000,02/10/2016 21:00:00,489,344,0.00144155020825564861297607421875
1475445600000,02/10/2016 22:00:00,479,402,0.00175574980676174163818359375
1475449200000,02/10/2016 23:00:00,441,316,0.001628530211746692657470703125
1475452800000,03/10/2016 00:00:00,458,382,0.00182507908903062343597412109375
1475456400000,03/10/2016 01:00:00,378,324,0.002273588441312313079833984375
1475460000000,03/10/2016 02:00:00,261,214,0.0031535513699054718017578125
1475463600000,03/10/2016 03:00:00,256,162,0.00248161773197352886199951171875
1475467200000,03/10/2016 04:00:00,238,174,0.0030847783200442790985107421875
1475470800000,03/10/2016 05:00:00,154,60,0.00254647317342460155487060546875
1475474400000,03/10/2016 06:00:00,205,106,0.00253467238508164882659912109375
1475478000000,03/10/2016 07:00:00,193,122,0.0032923142425715923309326171875
1475481600000,03/10/2016 08:00:00,156,54,0.0022332505322992801666259765625
1475485200000,03/10/2016 09:00:00,311,124,0.001286173588596284389495849609375
1475488800000,03/10/2016 10:00:00,288,132,0.0015969802625477313995361328125
1475492400000,03/10/2016 11:00:00,366,144,0.001077924971468746662139892578125
1475496000000,03/10/2016 12:00:00,354,218,0.001744530280120670795440673828125
1475499600000,03/10/2016 13:00:00,583,472,0.001391074736602604389190673828125
1475503200000,03/10/2016 14:00:00,512,368,0.00140655576251447200775146484375
1475506800000,03/10/2016 15:00:00,678,534,0.0011633834801614284515380859375
1475510400000,03/10/2016 16:00:00,665,450,0.001019114046357572078704833984375
1475514000000,03/10/2016 17:00:00,539,322,0.001110413693822920322418212890625
